# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,,,,,,,
# Tue Nov 24 00:36:12 2020,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
# User preference: *,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
# COLUMN kepid:          KepID,,,,,,,,,,,,,,,,,,,
# COLUMN kepler_name:    Kepler Name,,,,,,,,,,,,,,,,,,,
# COLUMN koi_disposition: Exoplanet Archive Disposition,,,,,,,,,,,,,,,,,,,
# COLUMN koi_period:     Orbital Period [days],,,,,,,,,,,,,,,,,,,
# COLUMN koi_eccen:      Eccentricity,,,,,,,,,,,,,,,,,,,
# COLUMN koi_impact:     Impact Parameter,,,,,,,,,,,,,,,,,,,
# COLUMN koi_duration:   Transit Duration [hrs],,,,,,,,,,,,,,,,,,,
# COLUMN koi_depth:      Transit Depth [ppm],,,,,,,,,,,,,,,,,,,
# COLUMN koi_prad:       Planetary Radius [Earth radii],,,,,,,,,,,,,,,,,,,
# COLUMN koi_insol:      Insolation Flux [Earth flux],,,,,,,,,,,,,,,,,,,
# COLUMN koi_model_snr:  Transit Signal-to-Noise,,,,,,,,,,,,,,,,,,Confirmed,2358
# COLUMN koi_steff:      Stellar Effective Temperature [K],,,,,,,,,,,,,,,,,,Candidate,2366
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)],,,,,,,,,,,,,,,,,,False Positive,4840
# COLUMN koi_smet:       Stellar Metallicity [dex],,,,,,,,,,,,,,,,,,,
# COLUMN koi_srad:       Stellar Radius [Solar radii],,,,,,,,,,,,,,,,,,,9564
# COLUMN koi_smass:      Stellar Mass [Solar mass],,,,,,,,,,,,,,,,,,,
# COLUMN koi_sage:       Stellar Age [Gyr],,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
kepid,kepler_name,koi_disposition,koi_period,koi_eccen,koi_impact,koi_duration,koi_depth,koi_prad,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,,,
10526887,Kepler-1578 b,CONFIRMED,1.450889836,0,0.333,1.753,1.36E+02,1.21,1970.75,15.7,6046,4.423,-0.14,1.023,1.011,,,,
11125613,Kepler-1254 d,CONFIRMED,5.72716067,0,0.447,2.23,3.11E+02,1.4,93.96,16,4838,4.524,0.18,0.796,0.771,,,,
3545583,,FALSE POSITIVE,407.59415,0,0.0274,7.3,4.62E+02,2.11,1.18,7.7,6198,4.402,-0.68,0.974,0.872,,,,
9896018,,CANDIDATE,10.30148508,0,0.445,3.903,1.63E+02,1.6,180.14,12.6,5887,4.292,0.16,1.235,1.09,,,,
12456063,,CANDIDATE,17.8007815,0,0.928,6.547,4.45E+01,1.02,105.04,14.2,6240,4.326,0.14,1.252,1.214,,,,
8374741,,FALSE POSITIVE,358.101884,0,0.5804,6.393,1.14E+02,0.95,0.81,12.8,5786,4.526,-0.28,0.856,0.898,,,,
5096053,,CANDIDATE,1.717859841,0,0.35,0.908,6.63E+01,1.45,5645.85,9.5,6694,4.084,-0.22,1.732,1.333,,,,
11296045,,FALSE POSITIVE,46.0771501,,,3.03,,,,,,,,,,,,,
11296045,,FALSE POSITIVE,42.62423329,,,1.47,,,,,,,,,,,,,
3247503,,FALSE POSITIVE,0.447861451,0,0.427,0.8541,2.65E+02,1.42,6221.08,20.3,5901,4.553,-0.3,0.848,0.938,,,,
5802637,,CANDIDATE,7.3422467,0,0.253,2.029,3.67E+02,1.6,115.93,11.8,5573,4.562,-0.04,0.839,0.939,,,,
5531694,,CANDIDATE,8.1134681,0,0.454,4.961,4.05E+01,0.92,381.27,10.5,6011,4.123,-0.3,1.409,0.963,,,,
8733898,Kepler-446 c,CONFIRMED,3.036208739,0,0.111,0.9324,1.82E+03,1.4,17.31,26,3464,4.923,-0.14,0.328,0.328,,,,
9828127,Kepler-1564 b,CONFIRMED,18.0541469,0,0.175,4.587,2.83E+02,1.51,38.57,19.3,5505,4.501,0.16,0.909,0.955,,,,
7107802,,CANDIDATE,5.4675514,0,0.27,3.283,8.72E+01,1.07,319.36,10.4,5557,4.288,0.14,1.151,0.936,,,,
4281068,,FALSE POSITIVE,1.01530474,0,1.245,8.7622,1.64E+04,64.77,6918.45,1823,6428,4.226,0.08,1.44,1.273,,,,
9092496,,FALSE POSITIVE,94.180473,0,0.955,7.345,1.10E+03,4.17,12.34,15.6,6997,4.475,-0.5,1,1.155,,,,
5644412,Kepler-1565 b,CONFIRMED,1.538185321,0,0.7,1.683,2.77E+02,1.29,547.92,15.2,5107,4.615,-0.2,0.723,0.794,,,,
9959545,,FALSE POSITIVE,1.332567643,0,0.642,4.284,5.67E+01,0.62,1143.87,24,5687,4.582,-0.34,0.79,0.882,,,,
9641144,,FALSE POSITIVE,1.089076495,0,0.597,2.274,4.37E+01,0.75,3923.24,15.3,6444,4.416,-0.26,1.079,1.107,,,,
8572168,,FALSE POSITIVE,1.662710314,0,0.577,1.83,8.59E+01,2.16,6700.6,23.8,6028,3.842,-0.06,2.244,1.276,,,,
4472143,,FALSE POSITIVE,472.071079,0,0.388,5.759,2.53E+02,2.01,1.22,6.4,6186,4.358,0.56,1.253,1.305,,,,
12509829,,CANDIDATE,0.888478095,0,0.452,1.5312,3.40E+02,1.51,1825.96,24.6,5553,4.577,-0.16,0.806,0.903,,,,
7368137,,FALSE POSITIVE,2.18242002,0,0.721,4.103,6.97E+01,0.7,638.12,13.8,5808,4.583,-0.46,0.786,0.871,,,,
9027841,,FALSE POSITIVE,0.503999678,0,0.962,0.5421,9.76E+02,2.97,1566.41,96.8,4898,4.686,-1.16,0.568,0.57,,,,
8953414,,FALSE POSITIVE,2.66588544,0,0.276,5.004,1.67E+02,0.98,278.03,17.2,4965,4.536,-0.06,0.771,0.744,,,,
2576962,,CANDIDATE,309.25581,0,0.2875,10.72,4.21E+02,2.18,1.61,9.9,6060,4.419,0,1.057,1.067,,,,
10140274,,CANDIDATE,2.44232399,0,0.303,1.921,2.29E+02,1.1,264.82,14.1,4849,4.561,-0.08,0.738,0.723,,,,
10730070,Kepler-1590 b,CONFIRMED,7.61758198,0,0.234,3.545,8.54E+01,1,255.32,13.4,6202,4.401,-0.12,1.072,1.05,,,,
4458109,,FALSE POSITIVE,41.477908,0,0.5122,10.45,2.99E+01,1.09,122.73,9.6,6935,3.95,-0.62,1.918,1.197,,,,
8345384,,CANDIDATE,42.1003351,0,0.88,1.0834,2.14E+02,1.42,11.17,13.9,5595,4.57,-0.14,0.82,0.917,,,,
2831055,Kepler-1601 b,CONFIRMED,2.20923119,0,0.11,2.392,5.98E+01,0.84,1217.79,14.3,5991,4.375,-0.02,1.092,1.032,,,,
11044826,,FALSE POSITIVE,260.54832,0,0.378,15.52,1.62E+02,1.35,2.43,10.2,6412,4.44,-0.3,1.04,1.084,,,,
6681687,,FALSE POSITIVE,370.47678,0,0.5386,15.69,6.56E+02,2.37,0.96,11.8,6050,4.525,-0.3,0.896,0.979,,,,
7703882,,CANDIDATE,5.88350251,0,0.362,2.556,2.18E+02,1.27,192.09,11.9,5840,4.553,-0.24,0.849,0.942,,,,
8179190,,FALSE POSITIVE,0.662457501,0,1.024,1.527,6.41E+01,8.3,27795.08,13.5,6425,3.862,-0.34,2.16,1.237,,,,
9777724,,FALSE POSITIVE,1.33258458,0,0.422,3.222,1.27E+02,1.25,2873.72,14.4,6384,4.419,-0.16,1.086,1.129,,,,
9072639,,CANDIDATE,1.182862515,0,0.284,2.928,2.23E+01,1.26,14544.87,16.5,6017,3.699,-0.38,2.639,1.269,,,,
5340878,Kepler-1566 b,CONFIRMED,0.539915033,0,0.291,1.1466,9.70E+01,0.82,2901.68,17.6,5102,4.502,0.1,0.837,0.811,,,,
10273903,,FALSE POSITIVE,372.54353,0,1.7826,21.83,1.11E+03,74.14,0.62,11.9,5561,4.557,-0.06,0.836,0.919,,,,
7450747,,CANDIDATE,2.20829637,0,0.205,2.841,8.79E+01,1.36,2016.25,12,6028,4.189,0.14,1.454,1.194,,,,
7826620,Kepler-1579 b,CONFIRMED,0.849906734,0,0.64,1.141,1.24E+02,0.59,396.64,12,4296,4.733,-1,0.505,0.503,,,,
8890924,,CANDIDATE,26.6565737,0,0.686,4.954,1.63E+02,4.15,157.45,18.8,5159,3.604,-0.04,3.062,1.373,,,,
8890924,,CANDIDATE,4.4408541,0,0.005,8.083,3.39E+01,1.74,1719.2,12,5159,3.604,-0.04,3.062,1.373,,,,
8483241,,FALSE POSITIVE,373.72257,0,1.5922,14.21,4.71E+02,67.13,1.11,9.6,6004,4.45,-0.02,1.008,1.043,,,,
8573193,Kepler-1591 b,CONFIRMED,8.18504859,0,0.601,4.673,9.76E+01,0.93,149.41,12.5,5984,4.521,-0.2,0.906,0.993,,,,
9240664,,FALSE POSITIVE,10.78438513,0,1.18,1.408,2.34E+02,75.04,900.7,15.6,5575,3.516,-0.38,3.515,1.48,,,,
7673841,Kepler-392 c,CONFIRMED,10.42317343,0,0.811,2.341,7.12E+01,1.07,155.7,11.2,5767,4.287,-0.14,1.135,0.91,,,,
7281411,,FALSE POSITIVE,0.566804221,0,0.536,4.639,1.66E+02,0.85,2149.42,31,5277,4.625,-1,0.64,0.628,,,,
6528141,,FALSE POSITIVE,2.022658,0,0.419,3.343,1.36E+02,1.15,1139.1,17.4,6091,4.487,-0.14,0.967,1.045,,,,
8106112,,FALSE POSITIVE,316.57747,0,0.2569,14.64,2.69E+02,1.47,1.01,10.2,5822,4.529,-0.06,0.898,0.994,,,,
4054784,,CANDIDATE,1.8679943,0,0.173,1.087,7.34E+01,0.7,658.77,10,5487,4.568,-0.08,0.815,0.899,,,,
10745365,,CANDIDATE,8.9172863,0,0.062,4.468,1.96E+02,1.39,177.84,7.2,6210,4.467,-0.24,0.986,1.035,,,,
5563937,,FALSE POSITIVE,0.519437968,0,1.172,2.129,2.26E+02,20.48,7822.62,25.4,6181,4.464,-0.14,1.006,1.074,,,,
8396660,,CANDIDATE,1.33807075,0,0.003,1.425,2.02E+01,0.6,3844.97,8.5,6355,4.299,0.16,1.319,1.269,,,,
10736179,,FALSE POSITIVE,1.105095798,0,0.295,2.624,1.42E+02,0.89,1025.9,17.4,5296,4.604,-0.2,0.752,0.835,,,,
6119921,,FALSE POSITIVE,245.01902,0,0.3471,8.56,3.76E+02,1.98,2.17,10.1,6167,4.451,-0.14,1.01,1.046,,,,
5084171,Kepler-1567 b,CONFIRMED,153.979362,0,0.036,9.028,7.93E+02,2.53,2.82,16.1,5858,4.502,-0.2,0.903,0.944,,,,
4141587,,FALSE POSITIVE,10.2239787,0,0.439,1.814,2.14E+02,24.43,7383.41,6.5,4673,2.412,0.21,16.823,2.666,,,,
11968463,Kepler-385 d,CONFIRMED,56.4148314,0,0.908,8.075,4.80E+02,2.9,19.37,16.4,6325,4.409,-0.04,1.112,1.157,,,,
3834317,,FALSE POSITIVE,2.18079098,0,0.74,12.13,8.32E+01,3.29,13876.96,69.3,6911,3.661,-0.12,3.339,1.865,,,,
10593535,Kepler-1568 b,CONFIRMED,20.9254083,0,0.201,6.783,1.09E+02,1.26,66.95,15.5,5821,4.283,0.1,1.21,1.025,,,,
5959719,Kepler-390 A c,CONFIRMED,13.0600399,0,0.495,2.851,1.07E+02,0.8,37.3,12.5,5168,4.566,-0.12,0.769,0.793,,,,
5992210,,FALSE POSITIVE,0.641069613,0,0.061,1.033,7.86E+01,0.86,5512.38,10.5,6077,4.451,-0.34,0.961,0.953,,,,
4284980,,FALSE POSITIVE,2.2430415,0,0.147,3.63,1.01E+02,0.89,770.18,8.1,5897,4.531,-0.16,0.891,0.983,,,,
9302543,,FALSE POSITIVE,1.21475168,0,0.461,6.93,2.66E+02,5.5,28091.85,7.9,6732,3.632,-0.14,3.276,1.676,,,,
9716028,,CANDIDATE,17.3731821,0,0.227,3.36,7.17E+01,1.31,155.73,14,6180,4.155,0.07,1.54,1.237,,,,
6223324,,CANDIDATE,1.97507424,0,0.152,2.61,1.31E+02,1.08,1122.82,15,6065,4.495,-0.18,0.947,1.022,,,,
9701962,Kepler-1617 b,CONFIRMED,27.4784659,0,0.008,7.5,8.32E+01,1.52,69.3,12.3,5432,3.993,0.21,1.707,1.046,,,,
6685646,,FALSE POSITIVE,244.86662,0,0.3872,10.56,2.90E+02,1.46,1.31,9.7,5821,4.554,-0.22,0.848,0.937,,,,
4574319,,FALSE POSITIVE,1.30627214,0,0.57,5.144,9.54E+01,0.87,1161.23,10.3,5513,4.543,0.08,0.862,0.948,,,,
7741837,,FALSE POSITIVE,62.366706,0,0.1725,4.32,9.54E+01,1.88,56.09,7.1,6749,4.031,-0.14,1.9,1.419,,,,
11137065,,FALSE POSITIVE,0.933732791,0,0.022,3.056,9.69E+01,0.9,2344.56,13.8,5496,4.405,-0.22,0.927,0.798,,,,
11093335,,FALSE POSITIVE,53.106597,0,0.5182,2.914,8.24E+01,2.2,129.19,7.3,7217,3.893,-0.34,2.343,1.562,,,,
9394768,,FALSE POSITIVE,360.15417,0,0.2583,12.806,7.91E+02,2.99,1.25,11.1,6065,4.452,0.21,1.061,1.163,,,,
9773980,,CANDIDATE,3.3879165,0,0.117,1.818,7.86E+01,1.09,750.6,10.4,5702,4.247,0.14,1.245,0.997,,,,
10972902,,FALSE POSITIVE,1.42856815,0,0.3097,2.132,5.95E+01,0.64,1352.91,11.8,5979,4.557,-0.52,0.822,0.888,,,,
3832474,,FALSE POSITIVE,381.850599,0,0.4148,4.772,1.70E+03,3.59,0.58,13.8,5485,4.556,0.21,0.867,0.986,,,,
12004971,,FALSE POSITIVE,10.81315417,0,0.804,1.275,8.03E+01,1.46,281.84,16.6,6380,4.24,0.34,1.46,1.351,,,,
3644602,,FALSE POSITIVE,359.08368,0,1.262,15.67,6.19E+02,29.15,1.23,10.8,6256,4.493,-0.44,0.932,0.986,,,,
10467714,,CANDIDATE,58.7488629,0,0.186,3.191,4.74E+02,1.75,7.7,13.6,5574,4.505,-0.5,0.805,0.756,,,,
11912941,,FALSE POSITIVE,3.74784374,0,0.093,3.658,1.17E+02,1.08,534.57,12.8,6122,4.471,-0.1,0.996,1.07,,,,
4141593,,CANDIDATE,64.740274,0,0.74,15.082,1.13E+02,1.35,16.96,16.4,5999,4.263,-0.32,1.177,0.926,,,,
7778427,,CANDIDATE,5.38299284,0,0.417,3.336,3.51E+01,0.78,582.98,10.7,6256,4.27,-0.02,1.293,1.135,,,,
6525106,,FALSE POSITIVE,1.71028117,0,0.372,2.61,1.12E+02,0.91,1055.42,13.8,5910,4.55,-0.28,0.855,0.945,,,,
6523058,,CANDIDATE,2.0481582,0,0.179,1.899,1.83E+02,1.16,773.92,11.7,5799,4.548,-0.16,0.86,0.955,,,,
5977470,Kepler-1653 b,CONFIRMED,140.251943,0,0.323,6.576,5.68E+02,1.84,1.28,11.9,4821,4.529,0.16,0.788,0.765,,,,
11769689,,CANDIDATE,14.7179342,0,0.704,5.844,1.32E+02,1.25,89.3,12.7,6102,4.449,-0.06,1.018,1.058,,,,
4355503,,FALSE POSITIVE,0.570828503,0,0.609,0.915,1.74E+02,0.54,222.55,13.9,3585,4.868,-0.2,0.388,0.406,,,,
6119923,,FALSE POSITIVE,134.4665,0,0.2848,5.27,1.03E+03,2.48,1.45,6.7,4891,4.524,0.1,0.791,0.764,,,,
6126076,,FALSE POSITIVE,0.909314811,0,0.722,2.2053,4.05E+01,0.99,9311.68,30.2,6508,4.163,-0.3,1.447,1.111,,,,
11284772,Kepler-441 b,CONFIRMED,207.24785,0,0.21,6.159,8.09E+02,1.56,0.3,13.2,4339,4.711,-0.58,0.553,0.573,,,,
9209183,,FALSE POSITIVE,186.55347,0,0.2803,13.57,3.35E+02,1.86,3.18,11,6187,4.446,-0.2,1.006,1.026,,,,
6153407,,CANDIDATE,5.99078221,0,0.944,1.699,6.99E+01,1.03,223.93,8.6,5721,4.442,0,0.972,0.954,,,,
5955621,,FALSE POSITIVE,14.0801852,0,0.308,3.402,9.07E+01,1.04,95.62,6.9,5984,4.421,0.24,1.089,1.142,,,,
11519187,,CANDIDATE,2.440839436,0,1.253,0.968,5.10E+02,21.29,223.8,14.4,4803,4.623,-0.08,0.698,0.752,,,,
8417078,Kepler-1619 b,CONFIRMED,23.6223571,0,0.369,6.852,5.70E+01,1.07,95.35,11.4,6144,4.149,-0.3,1.393,0.999,,,,
9457948,,CANDIDATE,19.2527652,0,0.028,4.862,1.39E+02,1.24,71.04,10.8,6258,4.442,-0.12,1.046,1.102,,,,
4852297,,FALSE POSITIVE,3.28931936,0,1.422,1.921,1.66E+02,50.51,818.01,11.1,6335,4.427,-0.14,1.072,1.12,,,,
9851845,,FALSE POSITIVE,1.08195208,0,0.257,4.807,3.36E+01,0.47,1275.68,12.4,5233,4.489,-0.16,0.824,0.764,,,,
9474483,,FALSE POSITIVE,0.512583041,0,0.116,1.498,1.14E+02,1.07,7320.09,17.1,6077,4.471,-0.04,0.999,1.077,,,,
4072271,,CANDIDATE,219.20579,0,0.517,14.5,2.08E+02,2.66,10.18,15.2,6990,4.115,0.06,1.785,1.515,,,,
9898017,,CANDIDATE,2.29794819,0,0.108,2.84,8.32E+01,0.98,1352.14,12.2,6371,4.426,-0.18,1.072,1.117,,,,
8613218,,FALSE POSITIVE,368.11581,0,0.0125,13.52,4.76E+02,2.11,1.12,11.2,6122,4.487,-0.18,0.964,1.041,,,,
8548069,,FALSE POSITIVE,368.52466,0,0.5045,11.9,6.80E+02,3.05,1.62,14,6343,4.411,0.07,1.137,1.213,,,,
6278762,Kepler-444 A c,CONFIRMED,4.54586982,0,0.563,1.756,7.65E+01,0.65,134.21,24.4,5051,4.562,-0.36,0.721,0.692,,,,
8098212,,CANDIDATE,3.48754109,0,0.32,1.811,8.51E+01,0.72,224.74,7.3,5252,4.593,0.07,0.783,0.896,,,,
3127911,,FALSE POSITIVE,0.542498653,0,0.3422,4.257,5.49E+01,2.25,167191.11,19.8,8711,3.795,-0.26,2.954,1.987,,,,
6369131,,CANDIDATE,8.0772455,0,0.984,7.272,7.92E+01,2.61,537.66,12.5,5684,3.915,0.3,2.032,1.239,,,,
7820699,,CANDIDATE,364.08733,0,0.1702,14.09,3.72E+02,1.39,0.47,8.8,5376,4.601,-0.42,0.727,0.769,,,,
10399321,,FALSE POSITIVE,21.5819776,0,0.036,13.734,4.76E+01,0.91,73.01,17.3,5601,4.144,-0.04,1.342,0.915,,,,
10257229,,CANDIDATE,5.75651958,0,0.247,2.309,6.53E+01,0.83,332.97,11.2,6208,4.454,-0.12,1.024,1.086,,,,
3539231,,CANDIDATE,91.95723,0,0.015,10.471,3.08E+02,2.66,14.41,12.3,5854,4.114,0.16,1.528,1.107,,,,
6311891,,CANDIDATE,7.51731745,0,0.256,2.484,1.71E+02,1.19,129.74,10.7,5525,4.488,0.16,0.923,0.957,,,,
7837733,,FALSE POSITIVE,3.08723626,0,0.2516,2.615,1.02E+02,1.2,1046.77,12.1,6418,4.395,0.07,1.171,1.241,,,,
2578017,,FALSE POSITIVE,0.592562969,0,1.252,3.0869,1.55E+03,25.97,3520.7,100.4,5728,4.575,-0.32,0.804,0.896,,,,
7834045,,CANDIDATE,44.6966177,0,0.373,10.532,2.57E+02,2.46,38.95,15.3,5929,4.123,0.12,1.518,1.116,,,,
10663738,,CANDIDATE,8.5275894,0,0.311,2.959,1.13E+02,1.28,286.1,10.4,6469,4.385,0.07,1.193,1.26,,,,
7891294,,CANDIDATE,3.07714195,0,0.983,3.571,3.42E+01,1.08,1175,9.9,6108,4.251,0.1,1.336,1.162,,,,
9413156,,CANDIDATE,3.83488354,0,0.242,2.026,2.43E+02,1.2,239.15,10.9,5515,4.592,-0.26,0.775,0.868,,,,
8625732,,FALSE POSITIVE,31.97181,0,0.532,12.277,1.17E+02,0.95,17.43,11.1,5632,4.554,-0.04,0.853,0.952,,,,
2831251,,FALSE POSITIVE,5.81289843,0,0.499,3.979,7.63E+01,0.93,348.61,9.5,6175,4.41,-0.2,1.041,1.013,,,,
6721380,,FALSE POSITIVE,6.44173995,0,0.3252,1.635,1.08E+02,1.41,451.14,10.5,6088,4.225,0.02,1.339,1.097,,,,
7694615,,FALSE POSITIVE,0.631106722,0,0.194,0.9942,4.92E+01,0.63,3367.19,17.6,5400,4.443,-0.1,0.898,0.816,,,,
6201203,,FALSE POSITIVE,176.17377,0,0.2545,14.58,3.50E+02,1.76,2.57,8.2,5957,4.506,-0.08,0.937,1.026,,,,
4556468,Kepler-1609 b,CONFIRMED,114.336052,0,0.529,14.077,2.40E+02,2.09,8.02,13,5802,4.218,0.14,1.316,1.044,,,,
9222516,,FALSE POSITIVE,0.63938062,0,1.377,1.2067,3.08E+02,51.53,10289.98,97.5,6607,4.363,-0.1,1.204,1.224,,,,
5431027,,CANDIDATE,8.8233996,0,0.022,6.735,1.05E+02,1.13,176.13,13.3,5602,4.269,-0.14,1.121,0.852,,,,
7285673,,FALSE POSITIVE,0.566801045,0,0.628,1.7499,1.88E+02,1.42,7209.06,34.9,6106,4.405,-0.52,0.982,0.893,,,,
5282437,,FALSE POSITIVE,0.992799002,0,1.3295,3.4878,1.65E+03,40.12,3302.31,97.8,6217,4.472,-0.22,0.989,1.056,,,,
7747457,Kepler-1613 b,CONFIRMED,1.5184181,0,0.561,2.842,1.97E+02,1.85,3261.65,15.9,6302,4.259,-0.18,1.269,1.063,,,,
8652360,,FALSE POSITIVE,0.96807117,0,0.53,1.677,1.05E+02,0.72,1157.58,15.4,5367,4.639,-0.54,0.687,0.757,,,,
9602421,,FALSE POSITIVE,3.55661906,0,0.384,5.396,2.33E+01,0.72,1254.47,11.4,6018,4.081,-0.42,1.458,0.934,,,,
6070337,,CANDIDATE,40.0691482,0,1.125,2.928,7.84E+02,13.25,10.42,10.5,5485,4.575,-0.38,0.762,0.796,,,,
5954001,,CANDIDATE,11.6933447,0,0.353,6.551,6.69E+01,1.12,192.95,12.7,6049,4.248,0.18,1.354,1.189,,,,
4373195,,FALSE POSITIVE,0.56256804,0,0.692,1.686,4.50E+00,0.63,164220.08,11.8,9005,3.84,-0.38,2.773,1.941,,,,
5090937,,FALSE POSITIVE,8.79991878,0,1.6053,41.564,8.69E+02,224.56,3624.62,236.1,8092,3.725,-0.04,3.267,2.068,,,,
8196226,,CANDIDATE,4.02745396,0,0.304,1.33,8.52E+01,0.98,577.46,10.8,6174,4.398,-0.28,1.041,0.987,,,,
9002538,,CANDIDATE,4.96061094,0,0.058,2.864,2.04E+01,0.59,618.99,12.5,6117,4.244,-0.04,1.298,1.079,,,,
6359175,,FALSE POSITIVE,349.03703,0,0.1215,4.76,7.77E+02,2.27,0.67,11.6,5583,4.559,-0.14,0.824,0.899,,,,
8104207,,FALSE POSITIVE,177.8135,0,0.2043,9.76,4.18E+02,1.83,2.17,8.8,5822,4.529,-0.06,0.898,0.994,,,,
5642688,,CANDIDATE,1.4733245,0,0.197,1.406,1.24E+02,1.03,1453.8,11.9,5751,4.431,-0.36,0.921,0.834,,,,
10026502,Kepler-1620 b,CONFIRMED,101.952048,0,0.084,5.991,1.53E+02,1.31,7.92,10.3,6210,4.407,-0.18,1.054,1.028,,,,
3953173,,FALSE POSITIVE,2.41795911,0,0.145,2.727,1.01E+02,0.53,140.54,10.1,4623,4.719,-1.12,0.534,0.545,,,,
8037926,,FALSE POSITIVE,183.854867,0,0.4202,14.996,5.21E+02,2.4,3.36,10.8,6225,4.45,-0.12,1.031,1.091,,,,
5552562,,CANDIDATE,5.93218209,0,0.097,4.507,2.05E+02,1.39,235.68,14.9,5843,4.474,0.08,0.977,1.036,,,,
6186182,,CANDIDATE,96.384483,0,0.095,5.253,5.91E+02,2.41,6.03,10.4,5919,4.485,0.21,1,1.114,,,,
4073017,,CANDIDATE,6.05552018,0,0.19,2.818,1.35E+02,0.92,119.89,9.8,5352,4.585,0.07,0.805,0.919,,,,
9002278,Kepler-62 c,CONFIRMED,12.4418003,0,0.043,3.572,7.84E+01,0.57,26.03,11.4,4926,4.653,-0.36,0.662,0.727,,,,
10585749,,CANDIDATE,54.333582,0,0.823,10.545,1.52E+02,1.7,16.37,10.5,5500,4.228,0.14,1.221,0.92,,,,
9579208,,CANDIDATE,4.11754421,0,0.312,4.362,3.43E+01,1.02,1477.06,22.1,6263,4.024,-0.18,1.726,1.147,,,,
6437617,,FALSE POSITIVE,293.60581,0,0.0927,11.07,1.65E+02,1.37,1.79,8.4,6167,4.444,0.07,1.064,1.149,,,,
8453851,,FALSE POSITIVE,2.78801663,0,0.796,17.354,1.40E+01,0.91,6451.74,21.8,7523,3.986,-0.06,2.206,1.719,,,,
11650401,Kepler-1614 b,CONFIRMED,3.94660745,0,0.278,2.705,3.09E+02,1.4,218.91,12.7,5376,4.576,-0.02,0.806,0.897,,,,
9873759,,FALSE POSITIVE,4.99473798,0,0.46,3.05,9.95E+01,0.82,167.06,17.5,5406,4.569,0.02,0.819,0.907,,,,
9773270,,CANDIDATE,122.749053,0,0.997,8.342,1.04E+03,6.13,3.48,15,5619,4.488,0.44,0.976,1.069,,,,
9457728,,CANDIDATE,4.37992345,0,0.728,4.949,1.55E+01,0.81,1579.65,13.9,6311,3.993,-0.12,1.918,1.324,,,,
9516728,,FALSE POSITIVE,368.48518,0,0.5758,11.26,3.02E+02,1.98,1.52,13.7,6140,4.354,-0.24,1.096,0.989,,,,
4825872,,FALSE POSITIVE,169.894419,0,0.3241,2.525,1.79E+02,2.66,13.85,6.3,6382,3.94,-0.22,1.961,1.222,,,,
4680772,,FALSE POSITIVE,26.190289,0,0.109,2.148,5.18E+01,1.05,93.35,9.3,6434,4.208,-0.08,1.441,1.224,,,,
8110733,,FALSE POSITIVE,203.511886,0,0.3979,3.671,1.67E+02,2.07,9.02,9.3,6967,4.193,-0.1,1.565,1.403,,,,
2303903,,CANDIDATE,3.70858595,0,0.115,1.94,3.05E+02,1.33,231.84,11.3,5420,4.596,-0.2,0.771,0.864,,,,
9278216,,CANDIDATE,9.4527721,0,0.746,3.817,1.97E+02,1.3,113.38,11.3,5973,4.547,-0.34,0.857,0.945,,,,
8355131,,CANDIDATE,4.3638313,0,0.39,1.457,1.94E+02,1.08,214.31,10.3,5623,4.596,-0.4,0.763,0.853,,,,
6278762,Kepler-444 A d,CONFIRMED,6.18943952,0,0.334,2.3316,8.32E+01,0.65,88.79,26.8,5051,4.562,-0.36,0.721,0.692,,,,
12645057,,CANDIDATE,6.83006228,0,0.006,3.315,1.87E+02,1.09,142.95,12.1,5807,4.576,-0.4,0.8,0.886,,,,
4844367,,CANDIDATE,17.1622587,0,1.201,4.668,3.12E+02,22.42,48.86,11.7,5729,4.509,0.16,0.939,1.037,,,,
10937749,,CANDIDATE,5.19898615,0,0.428,2.359,1.37E+02,1.04,271.21,11.5,6058,4.54,-0.4,0.867,0.95,,,,
9100953,Kepler-1610 b,CONFIRMED,8.70179611,0,0.045,3.048,3.04E+02,1.37,74.58,11.8,5295,4.548,-0.1,0.8,0.825,,,,
8332521,,CANDIDATE,14.74426,0,1.063,8.168,1.14E+02,8.1,89.04,11.9,6146,4.454,-0.22,0.987,1.006,,,,
10407086,,FALSE POSITIVE,0.933747395,0,0.541,4.798,3.09E+01,1.24,10738.05,26.7,5574,3.818,-0.16,2.174,1.134,,,,
4073089,,FALSE POSITIVE,58.873429,0,0,17.487,2.26E+05,76.18,50.35,106.8,7078,4.192,-0.16,1.568,1.401,,,,
6065351,,FALSE POSITIVE,14.1166583,0,1.9614,9.12,4.49E+02,238.66,497.8,5.9,6526,3.883,-0.1,2.238,1.398,,,,
4060229,,CANDIDATE,35.0175053,0,0.809,3.608,2.92E+02,2.13,34.32,12.8,5944,4.293,-0.32,1.123,0.905,,,,
